alpha,group_id,iteration,candidate_id,target_best_reward,threshold_reward,ocba_hit,uniform_hit,ocba_round_to_hit,uniform_round_to_hit,ocba_steps_to_hit,uniform_steps_to_hit,delta_round_ocba_minus_uniform,delta_steps_ocba_minus_uniform
0.95,5,5,b4df0905-8eac-4b44-a953-d8508258de10,0.15,0.1425,1,1,8.0,35.0,46976.0,61888.0,-27.0,-14912.0
0.95,5,5,c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69,0.15,0.1425,1,1,8.0,35.0,46976.0,61888.0,-27.0,-14912.0
0.95,5,5,c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86,0.08333333333333333,0.07916666666666666,1,1,2.0,2.0,30000.0,28096.0,0.0,1904.0
0.95,5,5,e853f605-9f56-4449-b9dd-49141e93152b,0.08333333333333333,0.07916666666666666,1,1,2.0,2.0,30000.0,28096.0,0.0,1904.0
0.95,5,10,040e9400-9c9c-4b33-a786-ef6685950493,0.2833333333333333,0.26916666666666667,0,1,nan,90.0,nan,117184.0,nan,nan
0.95,5,10,1e7266b6-2024-4719-838b-72430ea651b8,0.15,0.1425,1,1,8.0,35.0,46976.0,61888.0,-27.0,-14912.0
0.95,5,10,6c7eaf9a-c9d1-4788-b8e4-ec563db68ed7,0.08333333333333333,0.07916666666666666,1,1,2.0,2.0,30000.0,28096.0,0.0,1904.0
0.95,5,10,b4df0905-8eac-4b44-a953-d8508258de10,0.15,0.1425,1,1,8.0,35.0,46976.0,61888.0,-27.0,-14912.0
0.95,5,10,bc108d89-8758-43fb-9fa7-f19b1e702555,0.13333333333333333,0.12666666666666665,1,1,12.0,20.0,60000.0,45504.0,-8.0,14496.0
0.95,5,10,be04f977-b0a6-4353-8aac-dac17a0d62be,0.13333333333333333,0.12666666666666665,1,1,16.0,7.0,72000.0,34240.0,9.0,37760.0
0.95,5,10,c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69,0.15,0.1425,1,1,8.0,35.0,46976.0,61888.0,-27.0,-14912.0
0.95,5,10,c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86,0.08333333333333333,0.07916666666666666,1,1,2.0,2.0,30000.0,28096.0,0.0,1904.0
0.95,5,10,d90a9457-f641-4d68-ba31-f44589f01fc6,0.11666666666666667,0.11083333333333333,1,1,3.0,19.0,33000.0,43456.0,-16.0,-10456.0
0.95,5,10,e853f605-9f56-4449-b9dd-49141e93152b,0.08333333333333333,0.07916666666666666,1,1,2.0,2.0,30000.0,28096.0,0.0,1904.0
0.95,6,5,040e9400-9c9c-4b33-a786-ef6685950493,0.16666666666666666,0.15833333333333333,1,0,14.0,nan,66000.0,nan,nan,nan
0.95,6,5,1e7266b6-2024-4719-838b-72430ea651b8,0.11666666666666667,0.11083333333333333,1,1,1.0,1.0,27000.0,26048.0,0.0,952.0
0.95,6,5,b4df0905-8eac-4b44-a953-d8508258de10,0.11666666666666667,0.11083333333333333,1,1,1.0,1.0,27000.0,26048.0,0.0,952.0
0.95,6,5,c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69,0.11666666666666667,0.11083333333333333,1,1,1.0,1.0,27000.0,26048.0,0.0,952.0
0.95,6,5,c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86,0.1,0.095,1,1,15.0,14.0,69000.0,42432.0,1.0,26568.0
0.95,6,5,e853f605-9f56-4449-b9dd-49141e93152b,0.15,0.1425,1,1,31.0,71.0,117000.0,99776.0,-40.0,17224.0
0.95,6,10,040e9400-9c9c-4b33-a786-ef6685950493,0.16666666666666666,0.15833333333333333,1,0,14.0,nan,66000.0,nan,nan,nan
0.95,6,10,1e7266b6-2024-4719-838b-72430ea651b8,0.11666666666666667,0.11083333333333333,1,1,1.0,1.0,27000.0,26048.0,0.0,952.0
0.95,6,10,6c7eaf9a-c9d1-4788-b8e4-ec563db68ed7,0.11666666666666667,0.11083333333333333,0,1,nan,1.0,nan,25024.0,nan,nan
0.95,6,10,b4df0905-8eac-4b44-a953-d8508258de10,0.11666666666666667,0.11083333333333333,1,1,1.0,1.0,27000.0,26048.0,0.0,952.0
0.95,6,10,bc108d89-8758-43fb-9fa7-f19b1e702555,0.11666666666666667,0.11083333333333333,1,0,8.0,nan,46976.0,nan,nan,nan
0.95,6,10,be04f977-b0a6-4353-8aac-dac17a0d62be,0.11666666666666667,0.11083333333333333,0,1,nan,9.0,nan,33216.0,nan,nan
0.95,6,10,c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69,0.11666666666666667,0.11083333333333333,1,1,1.0,1.0,27000.0,26048.0,0.0,952.0
0.95,6,10,c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86,0.1,0.095,1,1,15.0,14.0,69000.0,42432.0,1.0,26568.0
0.95,6,10,d90a9457-f641-4d68-ba31-f44589f01fc6,0.13333333333333333,0.12666666666666665,0,1,nan,33.0,nan,58816.0,nan,nan
0.95,6,10,e853f605-9f56-4449-b9dd-49141e93152b,0.15,0.1425,1,1,31.0,71.0,117000.0,99776.0,-40.0,17224.0
0.95,7,5,040e9400-9c9c-4b33-a786-ef6685950493,0.13333333333333333,0.12666666666666665,1,1,11.0,79.0,57000.0,104896.0,-68.0,-47896.0
0.95,7,5,1e7266b6-2024-4719-838b-72430ea651b8,0.08333333333333333,0.07916666666666666,1,1,1.0,1.0,27000.0,26048.0,0.0,952.0
0.95,7,5,b4df0905-8eac-4b44-a953-d8508258de10,0.08333333333333333,0.07916666666666666,1,1,1.0,1.0,27000.0,26048.0,0.0,952.0
0.95,7,5,c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69,0.08333333333333333,0.07916666666666666,1,1,1.0,1.0,27000.0,26048.0,0.0,952.0
0.95,7,5,c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86,0.11666666666666667,0.11083333333333333,1,1,1.0,26.0,27000.0,51648.0,-25.0,-24648.0
0.95,7,5,e853f605-9f56-4449-b9dd-49141e93152b,0.11666666666666667,0.11083333333333333,1,1,12.0,18.0,60000.0,42432.0,-6.0,17568.0
0.95,7,10,040e9400-9c9c-4b33-a786-ef6685950493,0.13333333333333333,0.12666666666666665,1,1,11.0,79.0,57000.0,104896.0,-68.0,-47896.0
0.95,7,10,1e7266b6-2024-4719-838b-72430ea651b8,0.08333333333333333,0.07916666666666666,1,1,1.0,1.0,27000.0,26048.0,0.0,952.0
0.95,7,10,6c7eaf9a-c9d1-4788-b8e4-ec563db68ed7,0.11666666666666667,0.11083333333333333,0,1,nan,1.0,nan,26048.0,nan,nan
0.95,7,10,b4df0905-8eac-4b44-a953-d8508258de10,0.08333333333333333,0.07916666666666666,1,1,1.0,1.0,27000.0,26048.0,0.0,952.0
0.95,7,10,bc108d89-8758-43fb-9fa7-f19b1e702555,0.35,0.33249999999999996,1,0,13.0,nan,63000.0,nan,nan,nan
0.95,7,10,be04f977-b0a6-4353-8aac-dac17a0d62be,0.15,0.1425,0,1,nan,33.0,nan,57792.0,nan,nan
0.95,7,10,c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69,0.08333333333333333,0.07916666666666666,1,1,1.0,1.0,27000.0,26048.0,0.0,952.0
0.95,7,10,c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86,0.11666666666666667,0.11083333333333333,1,1,1.0,26.0,27000.0,51648.0,-25.0,-24648.0
0.95,7,10,d90a9457-f641-4d68-ba31-f44589f01fc6,0.18333333333333332,0.17416666666666664,0,1,nan,88.0,nan,116160.0,nan,nan
0.95,7,10,e853f605-9f56-4449-b9dd-49141e93152b,0.11666666666666667,0.11083333333333333,1,1,12.0,18.0,60000.0,42432.0,-6.0,17568.0
0.95,8,5,040e9400-9c9c-4b33-a786-ef6685950493,0.2833333333333333,0.26916666666666667,1,0,29.0,nan,111000.0,nan,nan,nan
0.95,8,5,1e7266b6-2024-4719-838b-72430ea651b8,0.1,0.095,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,8,5,b4df0905-8eac-4b44-a953-d8508258de10,0.1,0.095,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,8,5,c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69,0.1,0.095,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,8,5,c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86,0.18333333333333332,0.17416666666666664,1,0,14.0,nan,66000.0,nan,nan,nan
0.95,8,5,e853f605-9f56-4449-b9dd-49141e93152b,0.1,0.095,1,1,4.0,5.0,36000.0,31168.0,-1.0,4832.0
0.95,8,10,040e9400-9c9c-4b33-a786-ef6685950493,0.2833333333333333,0.26916666666666667,1,0,29.0,nan,111000.0,nan,nan,nan
0.95,8,10,1e7266b6-2024-4719-838b-72430ea651b8,0.1,0.095,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,8,10,6c7eaf9a-c9d1-4788-b8e4-ec563db68ed7,0.1,0.095,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,8,10,b4df0905-8eac-4b44-a953-d8508258de10,0.1,0.095,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,8,10,bc108d89-8758-43fb-9fa7-f19b1e702555,0.26666666666666666,0.2533333333333333,1,0,22.0,nan,90000.0,nan,nan,nan
0.95,8,10,be04f977-b0a6-4353-8aac-dac17a0d62be,0.15,0.1425,0,1,nan,70.0,nan,100800.0,nan,nan
0.95,8,10,c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69,0.1,0.095,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,8,10,c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86,0.18333333333333332,0.17416666666666664,1,0,14.0,nan,66000.0,nan,nan,nan
0.95,8,10,d90a9457-f641-4d68-ba31-f44589f01fc6,0.13333333333333333,0.12666666666666665,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,8,10,e853f605-9f56-4449-b9dd-49141e93152b,0.1,0.095,1,1,4.0,5.0,36000.0,31168.0,-1.0,4832.0
0.95,9,5,040e9400-9c9c-4b33-a786-ef6685950493,0.3,0.285,1,0,2.0,nan,30000.0,nan,nan,nan
0.95,9,5,1e7266b6-2024-4719-838b-72430ea651b8,0.1,0.095,1,1,14.0,34.0,66000.0,59840.0,-20.0,6160.0
0.95,9,5,b4df0905-8eac-4b44-a953-d8508258de10,0.1,0.095,1,1,14.0,34.0,66000.0,59840.0,-20.0,6160.0
0.95,9,5,c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69,0.1,0.095,1,1,14.0,34.0,66000.0,59840.0,-20.0,6160.0
0.95,9,5,c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86,0.11666666666666667,0.11083333333333333,1,1,20.0,5.0,84000.0,29120.0,15.0,54880.0
0.95,9,5,e853f605-9f56-4449-b9dd-49141e93152b,0.15,0.1425,1,1,4.0,10.0,36000.0,35264.0,-6.0,736.0
0.95,9,10,040e9400-9c9c-4b33-a786-ef6685950493,0.3,0.285,1,0,2.0,nan,30000.0,nan,nan,nan
0.95,9,10,1e7266b6-2024-4719-838b-72430ea651b8,0.1,0.095,1,1,14.0,34.0,66000.0,59840.0,-20.0,6160.0
0.95,9,10,6c7eaf9a-c9d1-4788-b8e4-ec563db68ed7,0.08333333333333333,0.07916666666666666,1,1,5.0,1.0,39000.0,26048.0,4.0,12952.0
0.95,9,10,b4df0905-8eac-4b44-a953-d8508258de10,0.1,0.095,1,1,14.0,34.0,66000.0,59840.0,-20.0,6160.0
0.95,9,10,bc108d89-8758-43fb-9fa7-f19b1e702555,0.3,0.285,0,1,nan,63.0,nan,88512.0,nan,nan
0.95,9,10,be04f977-b0a6-4353-8aac-dac17a0d62be,0.08333333333333333,0.07916666666666666,1,1,8.0,8.0,48000.0,35264.0,0.0,12736.0
0.95,9,10,c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69,0.1,0.095,1,1,14.0,34.0,66000.0,59840.0,-20.0,6160.0
0.95,9,10,c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86,0.11666666666666667,0.11083333333333333,1,1,20.0,5.0,84000.0,29120.0,15.0,54880.0
0.95,9,10,d90a9457-f641-4d68-ba31-f44589f01fc6,0.1,0.095,1,1,3.0,27.0,31976.0,52672.0,-24.0,-20696.0
0.95,9,10,e853f605-9f56-4449-b9dd-49141e93152b,0.15,0.1425,1,1,4.0,10.0,36000.0,35264.0,-6.0,736.0
0.95,10,5,040e9400-9c9c-4b33-a786-ef6685950493,0.1,0.095,1,1,4.0,4.0,36000.0,30144.0,0.0,5856.0
0.95,10,5,1e7266b6-2024-4719-838b-72430ea651b8,0.18333333333333332,0.17416666666666664,1,0,19.0,nan,81000.0,nan,nan,nan
0.95,10,5,b4df0905-8eac-4b44-a953-d8508258de10,0.18333333333333332,0.17416666666666664,1,0,19.0,nan,81000.0,nan,nan,nan
0.95,10,5,c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69,0.18333333333333332,0.17416666666666664,1,0,19.0,nan,81000.0,nan,nan,nan
0.95,10,5,c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86,0.11666666666666667,0.11083333333333333,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,10,5,e853f605-9f56-4449-b9dd-49141e93152b,0.08333333333333333,0.07916666666666666,1,1,1.0,1.0,27000.0,26048.0,0.0,952.0
0.95,10,10,040e9400-9c9c-4b33-a786-ef6685950493,0.1,0.095,1,1,4.0,4.0,36000.0,30144.0,0.0,5856.0
0.95,10,10,1e7266b6-2024-4719-838b-72430ea651b8,0.18333333333333332,0.17416666666666664,1,0,19.0,nan,81000.0,nan,nan,nan
0.95,10,10,6c7eaf9a-c9d1-4788-b8e4-ec563db68ed7,0.11666666666666667,0.11083333333333333,1,0,29.0,nan,111000.0,nan,nan,nan
0.95,10,10,b4df0905-8eac-4b44-a953-d8508258de10,0.18333333333333332,0.17416666666666664,1,0,19.0,nan,81000.0,nan,nan,nan
0.95,10,10,bc108d89-8758-43fb-9fa7-f19b1e702555,0.23333333333333334,0.22166666666666665,1,0,29.0,nan,111000.0,nan,nan,nan
0.95,10,10,be04f977-b0a6-4353-8aac-dac17a0d62be,0.11666666666666667,0.11083333333333333,1,1,12.0,4.0,60000.0,30144.0,8.0,29856.0
0.95,10,10,c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69,0.18333333333333332,0.17416666666666664,1,0,19.0,nan,81000.0,nan,nan,nan
0.95,10,10,c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86,0.11666666666666667,0.11083333333333333,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,10,10,d90a9457-f641-4d68-ba31-f44589f01fc6,0.11666666666666667,0.11083333333333333,1,1,11.0,12.0,57000.0,36288.0,-1.0,20712.0
0.95,10,10,e853f605-9f56-4449-b9dd-49141e93152b,0.08333333333333333,0.07916666666666666,1,1,1.0,1.0,27000.0,26048.0,0.0,952.0
0.95,11,5,040e9400-9c9c-4b33-a786-ef6685950493,0.25,0.2375,1,0,25.0,nan,99000.0,nan,nan,nan
0.95,11,5,1e7266b6-2024-4719-838b-72430ea651b8,0.1,0.095,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,11,5,b4df0905-8eac-4b44-a953-d8508258de10,0.1,0.095,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,11,5,c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69,0.1,0.095,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,11,5,c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86,0.11666666666666667,0.11083333333333333,1,1,1.0,8.0,27000.0,34240.0,-7.0,-7240.0
0.95,11,5,e853f605-9f56-4449-b9dd-49141e93152b,0.15,0.1425,0,1,nan,4.0,nan,29120.0,nan,nan
0.95,11,10,040e9400-9c9c-4b33-a786-ef6685950493,0.25,0.2375,1,0,25.0,nan,99000.0,nan,nan,nan
0.95,11,10,1e7266b6-2024-4719-838b-72430ea651b8,0.1,0.095,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,11,10,6c7eaf9a-c9d1-4788-b8e4-ec563db68ed7,0.15,0.1425,1,0,21.0,nan,87000.0,nan,nan,nan
0.95,11,10,b4df0905-8eac-4b44-a953-d8508258de10,0.1,0.095,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,11,10,bc108d89-8758-43fb-9fa7-f19b1e702555,0.31666666666666665,0.3008333333333333,1,1,1.0,1.0,27000.0,25024.0,0.0,1976.0
0.95,11,10,be04f977-b0a6-4353-8aac-dac17a0d62be,0.16666666666666666,0.15833333333333333,1,0,21.0,nan,87000.0,nan,nan,nan
0.95,11,10,c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69,0.1,0.095,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,11,10,c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86,0.11666666666666667,0.11083333333333333,1,1,1.0,8.0,27000.0,34240.0,-7.0,-7240.0
0.95,11,10,d90a9457-f641-4d68-ba31-f44589f01fc6,0.1,0.095,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,11,10,e853f605-9f56-4449-b9dd-49141e93152b,0.15,0.1425,0,1,nan,4.0,nan,29120.0,nan,nan
0.95,12,5,040e9400-9c9c-4b33-a786-ef6685950493,0.15,0.1425,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,12,5,1e7266b6-2024-4719-838b-72430ea651b8,0.08333333333333333,0.07916666666666666,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,12,5,b4df0905-8eac-4b44-a953-d8508258de10,0.08333333333333333,0.07916666666666666,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,12,5,c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69,0.08333333333333333,0.07916666666666666,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,12,5,c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86,0.08333333333333333,0.07916666666666666,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,12,5,e853f605-9f56-4449-b9dd-49141e93152b,0.13333333333333333,0.12666666666666665,1,0,4.0,nan,36000.0,nan,nan,nan
0.95,12,10,040e9400-9c9c-4b33-a786-ef6685950493,0.15,0.1425,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,12,10,1e7266b6-2024-4719-838b-72430ea651b8,0.08333333333333333,0.07916666666666666,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,12,10,6c7eaf9a-c9d1-4788-b8e4-ec563db68ed7,0.1,0.095,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,12,10,b4df0905-8eac-4b44-a953-d8508258de10,0.08333333333333333,0.07916666666666666,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,12,10,bc108d89-8758-43fb-9fa7-f19b1e702555,0.3,0.285,1,0,25.0,nan,99000.0,nan,nan,nan
0.95,12,10,be04f977-b0a6-4353-8aac-dac17a0d62be,0.15,0.1425,1,1,19.0,19.0,81000.0,44480.0,0.0,36520.0
0.95,12,10,c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69,0.08333333333333333,0.07916666666666666,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,12,10,c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86,0.08333333333333333,0.07916666666666666,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,12,10,d90a9457-f641-4d68-ba31-f44589f01fc6,0.1,0.095,1,1,2.0,2.0,30000.0,27072.0,0.0,2928.0
0.95,12,10,e853f605-9f56-4449-b9dd-49141e93152b,0.13333333333333333,0.12666666666666665,1,0,4.0,nan,36000.0,nan,nan,nan
0.95,13,5,040e9400-9c9c-4b33-a786-ef6685950493,0.13333333333333333,0.12666666666666665,1,1,7.0,1.0,45000.0,26048.0,6.0,18952.0
0.95,13,5,1e7266b6-2024-4719-838b-72430ea651b8,0.15,0.1425,0,1,nan,35.0,nan,60864.0,nan,nan
0.95,13,5,b4df0905-8eac-4b44-a953-d8508258de10,0.15,0.1425,0,1,nan,35.0,nan,60864.0,nan,nan
0.95,13,5,c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69,0.15,0.1425,0,1,nan,35.0,nan,60864.0,nan,nan
0.95,13,5,c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86,0.06666666666666667,0.06333333333333332,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,13,5,e853f605-9f56-4449-b9dd-49141e93152b,0.11666666666666667,0.11083333333333333,1,1,5.0,8.0,37976.0,32192.0,-3.0,5784.0
0.95,13,10,040e9400-9c9c-4b33-a786-ef6685950493,0.13333333333333333,0.12666666666666665,1,1,7.0,1.0,45000.0,26048.0,6.0,18952.0
0.95,13,10,1e7266b6-2024-4719-838b-72430ea651b8,0.15,0.1425,0,1,nan,35.0,nan,60864.0,nan,nan
0.95,13,10,6c7eaf9a-c9d1-4788-b8e4-ec563db68ed7,0.13333333333333333,0.12666666666666665,1,1,20.0,1.0,84000.0,26048.0,19.0,57952.0
0.95,13,10,b4df0905-8eac-4b44-a953-d8508258de10,0.15,0.1425,0,1,nan,35.0,nan,60864.0,nan,nan
0.95,13,10,bc108d89-8758-43fb-9fa7-f19b1e702555,0.36666666666666664,0.3483333333333333,0,1,nan,78.0,nan,104896.0,nan,nan
0.95,13,10,be04f977-b0a6-4353-8aac-dac17a0d62be,0.08333333333333333,0.07916666666666666,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,13,10,c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69,0.15,0.1425,0,1,nan,35.0,nan,60864.0,nan,nan
0.95,13,10,c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86,0.06666666666666667,0.06333333333333332,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,13,10,d90a9457-f641-4d68-ba31-f44589f01fc6,0.08333333333333333,0.07916666666666666,1,1,1.0,1.0,27000.0,26048.0,0.0,952.0
0.95,13,10,e853f605-9f56-4449-b9dd-49141e93152b,0.11666666666666667,0.11083333333333333,1,1,5.0,8.0,37976.0,32192.0,-3.0,5784.0
0.95,14,5,040e9400-9c9c-4b33-a786-ef6685950493,0.2,0.19,1,0,13.0,nan,63000.0,nan,nan,nan
0.95,14,5,1e7266b6-2024-4719-838b-72430ea651b8,0.1,0.095,1,1,1.0,1.0,27000.0,26048.0,0.0,952.0
0.95,14,5,b4df0905-8eac-4b44-a953-d8508258de10,0.1,0.095,1,1,1.0,1.0,27000.0,26048.0,0.0,952.0
0.95,14,5,c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69,0.1,0.095,1,1,1.0,1.0,27000.0,26048.0,0.0,952.0
0.95,14,5,c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86,0.08333333333333333,0.07916666666666666,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,14,5,e853f605-9f56-4449-b9dd-49141e93152b,0.1,0.095,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,14,10,040e9400-9c9c-4b33-a786-ef6685950493,0.2,0.19,1,0,13.0,nan,63000.0,nan,nan,nan
0.95,14,10,1e7266b6-2024-4719-838b-72430ea651b8,0.1,0.095,1,1,1.0,1.0,27000.0,26048.0,0.0,952.0
0.95,14,10,6c7eaf9a-c9d1-4788-b8e4-ec563db68ed7,0.1,0.095,1,1,1.0,3.0,27000.0,28096.0,-2.0,-1096.0
0.95,14,10,b4df0905-8eac-4b44-a953-d8508258de10,0.1,0.095,1,1,1.0,1.0,27000.0,26048.0,0.0,952.0
0.95,14,10,bc108d89-8758-43fb-9fa7-f19b1e702555,0.2833333333333333,0.26916666666666667,1,0,13.0,nan,63000.0,nan,nan,nan
0.95,14,10,be04f977-b0a6-4353-8aac-dac17a0d62be,0.1,0.095,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,14,10,c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69,0.1,0.095,1,1,1.0,1.0,27000.0,26048.0,0.0,952.0
0.95,14,10,c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86,0.08333333333333333,0.07916666666666666,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,14,10,d90a9457-f641-4d68-ba31-f44589f01fc6,0.1,0.095,1,1,4.0,2.0,36000.0,27072.0,2.0,8928.0
0.95,14,10,e853f605-9f56-4449-b9dd-49141e93152b,0.1,0.095,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,15,5,040e9400-9c9c-4b33-a786-ef6685950493,0.18333333333333332,0.17416666666666664,1,0,23.0,nan,93000.0,nan,nan,nan
0.95,15,5,1e7266b6-2024-4719-838b-72430ea651b8,0.1,0.095,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,15,5,b4df0905-8eac-4b44-a953-d8508258de10,0.1,0.095,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,15,5,c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69,0.1,0.095,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,15,5,c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86,0.08333333333333333,0.07916666666666666,1,1,1.0,1.0,27000.0,26048.0,0.0,952.0
0.95,15,5,e853f605-9f56-4449-b9dd-49141e93152b,0.15,0.1425,1,1,1.0,1.0,27000.0,26048.0,0.0,952.0
0.95,15,10,040e9400-9c9c-4b33-a786-ef6685950493,0.18333333333333332,0.17416666666666664,1,0,23.0,nan,93000.0,nan,nan,nan
0.95,15,10,1e7266b6-2024-4719-838b-72430ea651b8,0.1,0.095,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,15,10,6c7eaf9a-c9d1-4788-b8e4-ec563db68ed7,0.11666666666666667,0.11083333333333333,1,1,17.0,8.0,75000.0,32192.0,9.0,42808.0
0.95,15,10,b4df0905-8eac-4b44-a953-d8508258de10,0.1,0.095,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,15,10,bc108d89-8758-43fb-9fa7-f19b1e702555,0.15,0.1425,1,1,6.0,3.0,42000.0,29120.0,3.0,12880.0
0.95,15,10,be04f977-b0a6-4353-8aac-dac17a0d62be,0.11666666666666667,0.11083333333333333,1,1,1.0,1.0,27000.0,26048.0,0.0,952.0
0.95,15,10,c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69,0.1,0.095,1,1,0.0,0.0,24000.0,24000.0,0.0,0.0
0.95,15,10,c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86,0.08333333333333333,0.07916666666666666,1,1,1.0,1.0,27000.0,26048.0,0.0,952.0
0.95,15,10,d90a9457-f641-4d68-ba31-f44589f01fc6,0.08333333333333333,0.07916666666666666,1,1,2.0,2.0,30000.0,28096.0,0.0,1904.0
0.95,15,10,e853f605-9f56-4449-b9dd-49141e93152b,0.15,0.1425,1,1,1.0,1.0,27000.0,26048.0,0.0,952.0
0.95,16,5,040e9400-9c9c-4b33-a786-ef6685950493,0.11666666666666667,0.11083333333333333,1,1,6.0,2.0,42000.0,27072.0,4.0,14928.0
0.95,16,5,1e7266b6-2024-4719-838b-72430ea651b8,0.1,0.095,1,1,2.0,2.0,30000.0,28096.0,0.0,1904.0
0.95,16,5,b4df0905-8eac-4b44-a953-d8508258de10,0.1,0.095,1,1,2.0,2.0,30000.0,28096.0,0.0,1904.0
0.95,16,5,c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69,0.1,0.095,1,1,2.0,2.0,30000.0,28096.0,0.0,1904.0
0.95,16,5,c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86,0.18333333333333332,0.17416666666666664,1,0,23.0,nan,93000.0,nan,nan,nan
